Jan. 18, 2025   14:15:40
Cyclic Voltammetry
-0.502, -6.195e-4
-0.503, -6.194e-4
-0.504, -6.193e-4
-0.505, -6.192e-4
-0.506, -6.191e-4
-0.507, -6.190e-4
-0.508, -6.189e-4
-0.509, -6.188e-4
-0.510, -6.187e-4
-0.511, -6.186e-4
-0.512, -6.185e-4
-0.513, -6.184e-4
-0.514, -6.182e-4
-0.515, -6.181e-4
-0.516, -6.179e-4
-0.517, -6.178e-4
-0.518, -6.176e-4
-0.519, -6.175e-4
-0.520, -6.173e-4
-0.521, -6.172e-4
-0.522, -6.170e-4
-0.523, -6.168e-4
-0.524, -6.166e-4
-0.525, -6.164e-4
-0.526, -6.162e-4
-0.527, -6.160e-4
-0.528, -6.158e-4
-0.529, -6.156e-4
-0.530, -6.154e-4
-0.531, -6.152e-4
-0.532, -6.150e-4
-0.533, -6.148e-4
-0.534, -6.146e-4
-0.535, -6.144e-4
-0.536, -6.141e-4
-0.537, -6.139e-4
-0.538, -6.137e-4
-0.539, -6.135e-4
-0.540, -6.132e-4
-0.541, -6.130e-4
-0.542, -6.128e-4
-0.543, -6.126e-4
-0.544, -6.123e-4
-0.545, -6.121e-4
-0.546, -6.119e-4
-0.547, -6.117e-4
-0.548, -6.114e-4
-0.549, -6.112e-4
-0.550, -6.110e-4
-0.551, -6.107e-4
-0.552, -6.105e-4
-0.553, -6.103e-4
-0.554, -6.101e-4
-0.555, -6.099e-4
-0.556, -6.097e-4
-0.557, -6.095e-4
-0.558, -6.093e-4
-0.559, -6.091e-4
-0.560, -6.089e-4
-0.561, -6.087e-4
-0.562, -6.086e-4
-0.563, -6.084e-4
-0.564, -6.082e-4
-0.565, -6.081e-4
-0.566, -6.079e-4
-0.567, -6.077e-4
-0.568, -6.076e-4
-0.569, -6.075e-4
-0.570, -6.073e-4
-0.571, -6.072e-4
-0.572, -6.071e-4
-0.573, -6.070e-4
-0.574, -6.068e-4
-0.575, -6.067e-4
-0.576, -6.066e-4
-0.577, -6.065e-4
-0.578, -6.065e-4
-0.579, -6.064e-4
-0.580, -6.063e-4
-0.581, -6.062e-4
-0.582, -6.061e-4
-0.583, -6.061e-4
-0.584, -6.060e-4
-0.585, -6.060e-4
-0.586, -6.059e-4
-0.587, -6.059e-4
-0.588, -6.058e-4
-0.589, -6.058e-4
-0.590, -6.058e-4
-0.591, -6.058e-4
-0.592, -6.058e-4
-0.593, -6.058e-4
-0.594, -6.058e-4
-0.595, -6.058e-4
-0.596, -6.058e-4
-0.597, -6.058e-4
-0.598, -6.058e-4
-0.599, -6.058e-4
-0.600, -6.059e-4
-0.601, -6.059e-4
-0.602, -6.059e-4
-0.603, -6.060e-4
-0.604, -6.060e-4
-0.605, -6.061e-4
-0.606, -6.061e-4
-0.607, -6.062e-4
-0.608, -6.063e-4
-0.609, -6.063e-4
-0.610, -6.064e-4
-0.611, -6.065e-4
-0.612, -6.065e-4
-0.613, -6.066e-4
-0.614, -6.067e-4
-0.615, -6.068e-4
-0.616, -6.069e-4
-0.617, -6.070e-4
-0.618, -6.071e-4
-0.619, -6.072e-4
-0.620, -6.073e-4
-0.621, -6.074e-4
-0.622, -6.075e-4
-0.623, -6.076e-4
-0.624, -6.077e-4
-0.625, -6.078e-4
-0.626, -6.079e-4
-0.627, -6.080e-4
-0.628, -6.081e-4
-0.629, -6.082e-4
-0.630, -6.083e-4
-0.631, -6.084e-4
-0.632, -6.085e-4
-0.633, -6.086e-4
-0.634, -6.087e-4
-0.635, -6.088e-4
-0.636, -6.089e-4
-0.637, -6.090e-4
-0.638, -6.091e-4
-0.639, -6.092e-4
-0.640, -6.093e-4
-0.641, -6.094e-4
-0.642, -6.095e-4
-0.643, -6.096e-4
-0.644, -6.097e-4
-0.645, -6.098e-4
-0.646, -6.099e-4
-0.647, -6.099e-4
-0.648, -6.100e-4
-0.649, -6.101e-4
-0.650, -6.101e-4
-0.651, -6.102e-4
-0.652, -6.103e-4
-0.653, -6.103e-4
-0.654, -6.104e-4
-0.655, -6.104e-4
-0.656, -6.105e-4
-0.657, -6.105e-4
-0.658, -6.105e-4
-0.659, -6.105e-4
-0.660, -6.105e-4
-0.661, -6.105e-4
-0.662, -6.105e-4
-0.663, -6.105e-4
-0.664, -6.105e-4
-0.665, -6.105e-4
-0.666, -6.105e-4
-0.667, -6.104e-4
-0.668, -6.104e-4
-0.669, -6.103e-4
-0.670, -6.103e-4
-0.671, -6.102e-4
-0.672, -6.101e-4
-0.673, -6.100e-4
-0.674, -6.099e-4
-0.675, -6.098e-4
-0.676, -6.097e-4
-0.677, -6.096e-4
-0.678, -6.095e-4
-0.679, -6.093e-4
-0.680, -6.092e-4
-0.681, -6.090e-4
-0.682, -6.088e-4
-0.683, -6.087e-4
-0.684, -6.085e-4
-0.685, -6.083e-4
-0.686, -6.081e-4
-0.687, -6.078e-4
-0.688, -6.076e-4
-0.689, -6.074e-4
-0.690, -6.071e-4
-0.691, -6.069e-4
-0.692, -6.066e-4
-0.693, -6.063e-4
-0.694, -6.060e-4
-0.695, -6.057e-4
-0.696, -6.054e-4
-0.697, -6.051e-4
-0.698, -6.048e-4
-0.699, -6.044e-4
-0.700, -6.041e-4
-0.701, -6.037e-4
-0.702, -6.034e-4
-0.703, -6.030e-4
-0.704, -6.026e-4
-0.705, -6.022e-4
-0.706, -6.018e-4
-0.707, -6.014e-4
-0.708, -6.010e-4
-0.709, -6.006e-4
-0.710, -6.001e-4
-0.711, -5.997e-4
-0.712, -5.993e-4
-0.713, -5.988e-4
-0.714, -5.984e-4
-0.715, -5.979e-4
-0.716, -5.974e-4
-0.717, -5.970e-4
-0.718, -5.965e-4
-0.719, -5.960e-4
-0.720, -5.956e-4
-0.721, -5.951e-4
-0.722, -5.946e-4
-0.723, -5.941e-4
-0.724, -5.937e-4
-0.725, -5.932e-4
-0.726, -5.926e-4
-0.727, -5.921e-4
-0.728, -5.916e-4
-0.729, -5.910e-4
-0.730, -5.905e-4
-0.731, -5.899e-4
-0.732, -5.894e-4
-0.733, -5.888e-4
-0.734, -5.883e-4
-0.735, -5.877e-4
-0.736, -5.872e-4
-0.737, -5.866e-4
-0.738, -5.861e-4
-0.739, -5.855e-4
-0.740, -5.849e-4
-0.741, -5.843e-4
-0.742, -5.838e-4
-0.743, -5.832e-4
-0.744, -5.827e-4
-0.745, -5.821e-4
-0.746, -5.815e-4
-0.747, -5.810e-4
-0.748, -5.804e-4
-0.749, -5.798e-4
-0.750, -5.793e-4
-0.751, -5.787e-4
-0.752, -5.781e-4
-0.753, -5.776e-4
-0.754, -5.770e-4
-0.755, -5.764e-4
-0.756, -5.759e-4
-0.757, -5.753e-4
-0.758, -5.748e-4
-0.759, -5.742e-4
-0.760, -5.736e-4
-0.761, -5.731e-4
-0.762, -5.725e-4
-0.763, -5.720e-4
-0.764, -5.714e-4
-0.765, -5.709e-4
-0.766, -5.704e-4
-0.767, -5.698e-4
-0.768, -5.693e-4
-0.769, -5.688e-4
-0.770, -5.682e-4
-0.771, -5.677e-4
-0.772, -5.672e-4
-0.773, -5.666e-4
-0.774, -5.661e-4
-0.775, -5.656e-4
-0.776, -5.651e-4
-0.777, -5.646e-4
-0.778, -5.641e-4
-0.779, -5.635e-4
-0.780, -5.630e-4
-0.781, -5.625e-4
-0.782, -5.620e-4
-0.783, -5.616e-4
-0.784, -5.611e-4
-0.785, -5.606e-4
-0.786, -5.601e-4
-0.787, -5.596e-4
-0.788, -5.592e-4
-0.789, -5.587e-4
-0.790, -5.582e-4
-0.791, -5.578e-4
-0.792, -5.573e-4
-0.793, -5.568e-4
-0.794, -5.564e-4
-0.795, -5.559e-4
-0.796, -5.555e-4
-0.797, -5.550e-4
-0.798, -5.546e-4
-0.799, -5.542e-4
-0.800, -5.512e-4
-0.799, -5.416e-4
-0.798, -5.323e-4
-0.797, -5.233e-4
-0.796, -5.145e-4
-0.795, -5.059e-4
-0.794, -4.976e-4
-0.793, -4.895e-4
-0.792, -4.816e-4
-0.791, -4.738e-4
-0.790, -4.662e-4
-0.789, -4.587e-4
-0.788, -4.514e-4
-0.787, -4.443e-4
-0.786, -4.373e-4
-0.785, -4.304e-4
-0.784, -4.236e-4
-0.783, -4.169e-4
-0.782, -4.103e-4
-0.781, -4.037e-4
-0.780, -3.973e-4
-0.779, -3.909e-4
-0.778, -3.847e-4
-0.777, -3.785e-4
-0.776, -3.725e-4
-0.775, -3.665e-4
-0.774, -3.605e-4
-0.773, -3.547e-4
-0.772, -3.489e-4
-0.771, -3.432e-4
-0.770, -3.376e-4
-0.769, -3.320e-4
-0.768, -3.265e-4
-0.767, -3.210e-4
-0.766, -3.156e-4
-0.765, -3.103e-4
-0.764, -3.050e-4
-0.763, -2.999e-4
-0.762, -2.947e-4
-0.761, -2.896e-4
-0.760, -2.846e-4
-0.759, -2.797e-4
-0.758, -2.748e-4
-0.757, -2.699e-4
-0.756, -2.651e-4
-0.755, -2.603e-4
-0.754, -2.556e-4
-0.753, -2.509e-4
-0.752, -2.463e-4
-0.751, -2.416e-4
-0.750, -2.371e-4
-0.749, -2.325e-4
-0.748, -2.280e-4
-0.747, -2.236e-4
-0.746, -2.192e-4
-0.745, -2.149e-4
-0.744, -2.106e-4
-0.743, -2.063e-4
-0.742, -2.021e-4
-0.741, -1.979e-4
-0.740, -1.937e-4
-0.739, -1.896e-4
-0.738, -1.855e-4
-0.737, -1.815e-4
-0.736, -1.775e-4
-0.735, -1.735e-4
-0.734, -1.695e-4
-0.733, -1.656e-4
-0.732, -1.617e-4
-0.731, -1.578e-4
-0.730, -1.540e-4
-0.729, -1.502e-4
-0.728, -1.465e-4
-0.727, -1.428e-4
-0.726, -1.391e-4
-0.725, -1.354e-4
-0.724, -1.318e-4
-0.723, -1.282e-4
-0.722, -1.247e-4
-0.721, -1.212e-4
-0.720, -1.177e-4
-0.719, -1.142e-4
-0.718, -1.107e-4
-0.717, -1.073e-4
-0.716, -1.039e-4
-0.715, -1.005e-4
-0.714, -9.716e-5
-0.713, -9.384e-5
-0.712, -9.054e-5
-0.711, -8.725e-5
-0.710, -8.397e-5
-0.709, -8.073e-5
-0.708, -7.752e-5
-0.707, -7.434e-5
-0.706, -7.119e-5
-0.705, -6.807e-5
-0.704, -6.498e-5
-0.703, -6.191e-5
-0.702, -5.886e-5
-0.701, -5.583e-5
-0.700, -5.282e-5
-0.699, -4.982e-5
-0.698, -4.684e-5
-0.697, -4.388e-5
-0.696, -4.094e-5
-0.695, -3.803e-5
-0.694, -3.515e-5
-0.693, -3.230e-5
-0.692, -2.946e-5
-0.691, -2.665e-5
-0.690, -2.386e-5
-0.689, -2.110e-5
-0.688, -1.835e-5
-0.687, -1.562e-5
-0.686, -1.290e-5
-0.685, -1.018e-5
-0.684, -7.472e-6
-0.683, -4.781e-6
-0.682, -2.115e-6
-0.681, 5.238e-7
-0.680, 3.135e-6
-0.679, 5.722e-6
-0.678, 8.287e-6
-0.677, 1.083e-5
-0.676, 1.336e-5
-0.675, 1.587e-5
-0.674, 1.837e-5
-0.673, 2.085e-5
-0.672, 2.333e-5
-0.671, 2.579e-5
-0.670, 2.823e-5
-0.669, 3.063e-5
-0.668, 3.300e-5
-0.667, 3.534e-5
-0.666, 3.768e-5
-0.665, 4.001e-5
-0.664, 4.235e-5
-0.663, 4.467e-5
-0.662, 4.697e-5
-0.661, 4.925e-5
-0.660, 5.152e-5
-0.659, 5.378e-5
-0.658, 5.602e-5
-0.657, 5.826e-5
-0.656, 6.047e-5
-0.655, 6.268e-5
-0.654, 6.487e-5
-0.653, 6.705e-5
-0.652, 6.923e-5
-0.651, 7.140e-5
-0.650, 7.355e-5
-0.649, 7.569e-5
-0.648, 7.780e-5
-0.647, 7.991e-5
-0.646, 8.199e-5
-0.645, 8.407e-5
-0.644, 8.613e-5
-0.643, 8.817e-5
-0.642, 9.019e-5
-0.641, 9.220e-5
-0.640, 9.420e-5
-0.639, 9.620e-5
-0.638, 9.818e-5
-0.637, 1.001e-4
-0.636, 1.021e-4
-0.635, 1.041e-4
-0.634, 1.060e-4
-0.633, 1.079e-4
-0.632, 1.098e-4
-0.631, 1.118e-4
-0.630, 1.137e-4
-0.629, 1.156e-4
-0.628, 1.174e-4
-0.627, 1.193e-4
-0.626, 1.212e-4
-0.625, 1.230e-4
-0.624, 1.248e-4
-0.623, 1.266e-4
-0.622, 1.284e-4
-0.621, 1.302e-4
-0.620, 1.320e-4
-0.619, 1.338e-4
-0.618, 1.356e-4
-0.617, 1.373e-4
-0.616, 1.391e-4
-0.615, 1.408e-4
-0.614, 1.425e-4
-0.613, 1.443e-4
-0.612, 1.460e-4
-0.611, 1.477e-4
-0.610, 1.494e-4
-0.609, 1.511e-4
-0.608, 1.528e-4
-0.607, 1.545e-4
-0.606, 1.562e-4
-0.605, 1.578e-4
-0.604, 1.595e-4
-0.603, 1.611e-4
-0.602, 1.628e-4
-0.601, 1.644e-4
-0.600, 1.660e-4
-0.599, 1.676e-4
-0.598, 1.692e-4
-0.597, 1.708e-4
-0.596, 1.724e-4
-0.595, 1.739e-4
-0.594, 1.755e-4
-0.593, 1.771e-4
-0.592, 1.786e-4
-0.591, 1.802e-4
-0.590, 1.817e-4
-0.589, 1.833e-4
-0.588, 1.848e-4
-0.587, 1.863e-4
-0.586, 1.879e-4
-0.585, 1.894e-4
-0.584, 1.908e-4
-0.583, 1.923e-4
-0.582, 1.938e-4
-0.581, 1.952e-4
-0.580, 1.967e-4
-0.579, 1.982e-4
-0.578, 1.997e-4
-0.577, 2.012e-4
-0.576, 2.026e-4
-0.575, 2.041e-4
-0.574, 2.055e-4
-0.573, 2.070e-4
-0.572, 2.084e-4
-0.571, 2.098e-4
-0.570, 2.113e-4
-0.569, 2.127e-4
-0.568, 2.141e-4
-0.567, 2.156e-4
-0.566, 2.170e-4
-0.565, 2.184e-4
-0.564, 2.198e-4
-0.563, 2.212e-4
-0.562, 2.226e-4
-0.561, 2.240e-4
-0.560, 2.254e-4
-0.559, 2.267e-4
-0.558, 2.281e-4
-0.557, 2.295e-4
-0.556, 2.309e-4
-0.555, 2.323e-4
-0.554, 2.337e-4
-0.553, 2.350e-4
-0.552, 2.364e-4
-0.551, 2.377e-4
-0.550, 2.391e-4
-0.549, 2.404e-4
-0.548, 2.418e-4
-0.547, 2.431e-4
-0.546, 2.445e-4
-0.545, 2.458e-4
-0.544, 2.471e-4
-0.543, 2.484e-4
-0.542, 2.497e-4
-0.541, 2.510e-4
-0.540, 2.523e-4
-0.539, 2.536e-4
-0.538, 2.550e-4
-0.537, 2.563e-4
-0.536, 2.576e-4
-0.535, 2.588e-4
-0.534, 2.601e-4
-0.533, 2.614e-4
-0.532, 2.627e-4
-0.531, 2.640e-4
-0.530, 2.653e-4
-0.529, 2.665e-4
-0.528, 2.678e-4
-0.527, 2.691e-4
-0.526, 2.703e-4
-0.525, 2.716e-4
-0.524, 2.729e-4
-0.523, 2.741e-4
-0.522, 2.754e-4
-0.521, 2.766e-4
-0.520, 2.779e-4
-0.519, 2.791e-4
-0.518, 2.804e-4
-0.517, 2.816e-4
-0.516, 2.828e-4
-0.515, 2.840e-4
-0.514, 2.853e-4
-0.513, 2.865e-4
-0.512, 2.877e-4
-0.511, 2.889e-4
-0.510, 2.901e-4
-0.509, 2.913e-4
-0.508, 2.925e-4
-0.507, 2.937e-4
-0.506, 2.949e-4
-0.505, 2.961e-4
-0.504, 2.973e-4
-0.503, 2.984e-4
-0.502, 2.996e-4
-0.501, 3.008e-4
-0.500, 3.020e-4
-0.499, 3.031e-4
-0.498, 3.043e-4
-0.497, 3.054e-4
-0.496, 3.066e-4
-0.495, 3.077e-4
-0.494, 3.089e-4
-0.493, 3.101e-4
-0.492, 3.112e-4
-0.491, 3.124e-4
-0.490, 3.135e-4
-0.489, 3.146e-4
-0.488, 3.157e-4
-0.487, 3.168e-4
-0.486, 3.180e-4
-0.485, 3.191e-4
-0.484, 3.202e-4
-0.483, 3.213e-4
-0.482, 3.224e-4
-0.481, 3.234e-4
-0.480, 3.245e-4
-0.479, 3.256e-4
-0.478, 3.267e-4
-0.477, 3.277e-4
-0.476, 3.288e-4
-0.475, 3.298e-4
-0.474, 3.309e-4
-0.473, 3.320e-4
-0.472, 3.330e-4
-0.471, 3.341e-4
-0.470, 3.351e-4
-0.469, 3.361e-4
-0.468, 3.372e-4
-0.467, 3.382e-4
-0.466, 3.392e-4
-0.465, 3.402e-4
-0.464, 3.412e-4
-0.463, 3.422e-4
-0.462, 3.432e-4
-0.461, 3.442e-4
-0.460, 3.452e-4
-0.459, 3.462e-4
-0.458, 3.471e-4
-0.457, 3.481e-4
-0.456, 3.490e-4
-0.455, 3.499e-4
-0.454, 3.508e-4
-0.453, 3.518e-4
-0.452, 3.527e-4
-0.451, 3.537e-4
-0.450, 3.546e-4
-0.449, 3.555e-4
-0.448, 3.564e-4
-0.447, 3.574e-4
-0.446, 3.583e-4
-0.445, 3.592e-4
-0.444, 3.601e-4
-0.443, 3.610e-4
-0.442, 3.619e-4
-0.441, 3.628e-4
-0.440, 3.636e-4
-0.439, 3.645e-4
-0.438, 3.654e-4
-0.437, 3.662e-4
-0.436, 3.671e-4
-0.435, 3.679e-4
-0.434, 3.688e-4
-0.433, 3.696e-4
-0.432, 3.705e-4
-0.431, 3.713e-4
-0.430, 3.721e-4
-0.429, 3.730e-4
-0.428, 3.738e-4
-0.427, 3.746e-4
-0.426, 3.754e-4
-0.425, 3.762e-4
-0.424, 3.770e-4
-0.423, 3.778e-4
-0.422, 3.786e-4
-0.421, 3.794e-4
-0.420, 3.802e-4
-0.419, 3.810e-4
-0.418, 3.817e-4
-0.417, 3.825e-4
-0.416, 3.833e-4
-0.415, 3.840e-4
-0.414, 3.848e-4
-0.413, 3.855e-4
-0.412, 3.863e-4
-0.411, 3.871e-4
-0.410, 3.879e-4
-0.409, 3.887e-4
-0.408, 3.895e-4
-0.407, 3.902e-4
-0.406, 3.909e-4
-0.405, 3.916e-4
-0.404, 3.923e-4
-0.403, 3.930e-4
-0.402, 3.937e-4
-0.401, 3.944e-4
-0.400, 3.951e-4
-0.399, 3.958e-4
-0.398, 3.965e-4
-0.397, 3.972e-4
-0.396, 3.979e-4
-0.395, 3.986e-4
-0.394, 3.993e-4
-0.393, 3.999e-4
-0.392, 4.006e-4
-0.391, 4.013e-4
-0.390, 4.020e-4
-0.389, 4.026e-4
-0.388, 4.033e-4
-0.387, 4.039e-4
-0.386, 4.046e-4
-0.385, 4.052e-4
-0.384, 4.059e-4
-0.383, 4.065e-4
-0.382, 4.072e-4
-0.381, 4.078e-4
-0.380, 4.084e-4
-0.379, 4.091e-4
-0.378, 4.097e-4
-0.377, 4.104e-4
-0.376, 4.110e-4
-0.375, 4.117e-4
-0.374, 4.123e-4
-0.373, 4.129e-4
-0.372, 4.136e-4
-0.371, 4.142e-4
-0.370, 4.148e-4
-0.369, 4.154e-4
-0.368, 4.160e-4
-0.367, 4.167e-4
-0.366, 4.173e-4
-0.365, 4.179e-4
-0.364, 4.186e-4
-0.363, 4.192e-4
-0.362, 4.198e-4
-0.361, 4.204e-4
-0.360, 4.211e-4
-0.359, 4.217e-4
-0.358, 4.223e-4
-0.357, 4.229e-4
-0.356, 4.236e-4
-0.355, 4.242e-4
-0.354, 4.248e-4
-0.353, 4.254e-4
-0.352, 4.261e-4
-0.351, 4.267e-4
-0.350, 4.274e-4
-0.349, 4.280e-4
-0.348, 4.286e-4
-0.347, 4.293e-4
-0.346, 4.299e-4
-0.345, 4.305e-4
-0.344, 4.312e-4
-0.343, 4.318e-4
-0.342, 4.324e-4
-0.341, 4.331e-4
-0.340, 4.337e-4
-0.339, 4.344e-4
-0.338, 4.350e-4
-0.337, 4.357e-4
-0.336, 4.363e-4
-0.335, 4.370e-4
-0.334, 4.376e-4
-0.333, 4.383e-4
-0.332, 4.389e-4
-0.331, 4.396e-4
-0.330, 4.403e-4
-0.329, 4.409e-4
-0.328, 4.416e-4
-0.327, 4.422e-4
-0.326, 4.429e-4
-0.325, 4.436e-4
-0.324, 4.443e-4
-0.323, 4.450e-4
-0.322, 4.457e-4
-0.321, 4.464e-4
-0.320, 4.471e-4
-0.319, 4.478e-4
-0.318, 4.485e-4
-0.317, 4.492e-4
-0.316, 4.499e-4
-0.315, 4.506e-4
-0.314, 4.513e-4
-0.313, 4.521e-4
-0.312, 4.528e-4
-0.311, 4.535e-4
-0.310, 4.542e-4
-0.309, 4.550e-4
-0.308, 4.557e-4
-0.307, 4.565e-4
-0.306, 4.573e-4
-0.305, 4.581e-4
-0.304, 4.588e-4
-0.303, 4.596e-4
-0.302, 4.604e-4
-0.301, 4.611e-4
-0.300, 4.619e-4
-0.299, 4.627e-4
-0.298, 4.635e-4
-0.297, 4.643e-4
-0.296, 4.651e-4
-0.295, 4.660e-4
-0.294, 4.668e-4
-0.293, 4.676e-4
-0.292, 4.685e-4
-0.291, 4.693e-4
-0.290, 4.701e-4
-0.289, 4.710e-4
-0.288, 4.718e-4
-0.287, 4.727e-4
-0.286, 4.736e-4
-0.285, 4.744e-4
-0.284, 4.753e-4
-0.283, 4.762e-4
-0.282, 4.771e-4
-0.281, 4.779e-4
-0.280, 4.788e-4
-0.279, 4.797e-4
-0.278, 4.806e-4
-0.277, 4.815e-4
-0.276, 4.825e-4
-0.275, 4.834e-4
-0.274, 4.843e-4
-0.273, 4.852e-4
-0.272, 4.862e-4
-0.271, 4.871e-4
-0.270, 4.881e-4
-0.269, 4.890e-4
-0.268, 4.900e-4
-0.267, 4.910e-4
-0.266, 4.920e-4
-0.265, 4.929e-4
-0.264, 4.939e-4
-0.263, 4.949e-4
-0.262, 4.959e-4
-0.261, 4.970e-4
-0.260, 4.980e-4
-0.259, 4.990e-4
-0.258, 5.001e-4
-0.257, 5.011e-4
-0.256, 5.022e-4
-0.255, 5.032e-4
-0.254, 5.043e-4
-0.253, 5.053e-4
-0.252, 5.064e-4
-0.251, 5.074e-4
-0.250, 5.085e-4
-0.249, 5.095e-4
-0.248, 5.106e-4
-0.247, 5.117e-4
-0.246, 5.129e-4
-0.245, 5.140e-4
-0.244, 5.151e-4
-0.243, 5.162e-4
-0.242, 5.174e-4
-0.241, 5.185e-4
-0.240, 5.197e-4
-0.239, 5.208e-4
-0.238, 5.220e-4
-0.237, 5.232e-4
-0.236, 5.243e-4
-0.235, 5.255e-4
-0.234, 5.267e-4
-0.233, 5.279e-4
-0.232, 5.291e-4
-0.231, 5.303e-4
-0.230, 5.316e-4
-0.229, 5.328e-4
-0.228, 5.340e-4
-0.227, 5.352e-4
-0.226, 5.365e-4
-0.225, 5.377e-4
-0.224, 5.390e-4
-0.223, 5.403e-4
-0.222, 5.415e-4
-0.221, 5.428e-4
-0.220, 5.441e-4
-0.219, 5.455e-4
-0.218, 5.468e-4
-0.217, 5.481e-4
-0.216, 5.494e-4
-0.215, 5.507e-4
-0.214, 5.520e-4
-0.213, 5.534e-4
-0.212, 5.547e-4
-0.211, 5.560e-4
-0.210, 5.574e-4
-0.209, 5.587e-4
-0.208, 5.601e-4
-0.207, 5.615e-4
-0.206, 5.628e-4
-0.205, 5.642e-4
-0.204, 5.656e-4
-0.203, 5.670e-4
-0.202, 5.684e-4
-0.201, 5.698e-4
-0.200, 5.712e-4
-0.199, 5.726e-4
-0.198, 5.740e-4
-0.197, 5.754e-4
-0.196, 5.768e-4
-0.195, 5.782e-4
-0.194, 5.797e-4
-0.193, 5.811e-4
-0.192, 5.826e-4
-0.191, 5.840e-4
-0.190, 5.855e-4
-0.189, 5.869e-4
-0.188, 5.884e-4
-0.187, 5.899e-4
-0.186, 5.913e-4
-0.185, 5.928e-4
-0.184, 5.943e-4
-0.183, 5.958e-4
-0.182, 5.973e-4
-0.181, 5.987e-4
-0.180, 6.002e-4
-0.179, 6.017e-4
-0.178, 6.032e-4
-0.177, 6.047e-4
-0.176, 6.062e-4
-0.175, 6.077e-4
-0.174, 6.092e-4
-0.173, 6.108e-4
-0.172, 6.123e-4
-0.171, 6.138e-4
-0.170, 6.153e-4
-0.169, 6.168e-4
-0.168, 6.184e-4
-0.167, 6.199e-4
-0.166, 6.215e-4
-0.165, 6.230e-4
-0.164, 6.246e-4
-0.163, 6.262e-4
-0.162, 6.277e-4
-0.161, 6.293e-4
-0.160, 6.308e-4
-0.159, 6.324e-4
-0.158, 6.339e-4
-0.157, 6.355e-4
-0.156, 6.371e-4
-0.155, 6.386e-4
-0.154, 6.402e-4
-0.153, 6.418e-4
-0.152, 6.433e-4
-0.151, 6.449e-4
-0.150, 6.464e-4
-0.149, 6.480e-4
-0.148, 6.496e-4
-0.147, 6.512e-4
-0.146, 6.527e-4
-0.145, 6.543e-4
-0.144, 6.559e-4
-0.143, 6.575e-4
-0.142, 6.591e-4
-0.141, 6.606e-4
-0.140, 6.622e-4
-0.139, 6.637e-4
-0.138, 6.653e-4
-0.137, 6.668e-4
-0.136, 6.684e-4
-0.135, 6.700e-4
-0.134, 6.716e-4
-0.133, 6.731e-4
-0.132, 6.747e-4
-0.131, 6.763e-4
-0.130, 6.779e-4
-0.129, 6.794e-4
-0.128, 6.810e-4
-0.127, 6.826e-4
-0.126, 6.841e-4
-0.125, 6.857e-4
-0.124, 6.872e-4
-0.123, 6.888e-4
-0.122, 6.904e-4
-0.121, 6.919e-4
-0.120, 6.935e-4
-0.119, 6.950e-4
-0.118, 6.965e-4
-0.117, 6.981e-4
-0.116, 6.996e-4
-0.115, 7.012e-4
-0.114, 7.028e-4
-0.113, 7.043e-4
-0.112, 7.058e-4
-0.111, 7.073e-4
-0.110, 7.088e-4
-0.109, 7.103e-4
-0.108, 7.118e-4
-0.107, 7.133e-4
-0.106, 7.148e-4
-0.105, 7.163e-4
-0.104, 7.177e-4
-0.103, 7.192e-4
-0.102, 7.207e-4
-0.101, 7.221e-4
-0.100, 7.235e-4
-0.099, 7.249e-4
-0.098, 7.263e-4
-0.097, 7.277e-4
-0.096, 7.291e-4
-0.095, 7.305e-4
-0.094, 7.319e-4
-0.093, 7.332e-4
-0.092, 7.346e-4
-0.091, 7.359e-4
-0.090, 7.372e-4
-0.089, 7.386e-4
-0.088, 7.398e-4
-0.087, 7.411e-4
-0.086, 7.424e-4
-0.085, 7.436e-4
-0.084, 7.449e-4
-0.083, 7.461e-4
-0.082, 7.473e-4
-0.081, 7.485e-4
-0.080, 7.496e-4
-0.079, 7.508e-4
-0.078, 7.519e-4
-0.077, 7.530e-4
-0.076, 7.541e-4
-0.075, 7.552e-4
-0.074, 7.562e-4
-0.073, 7.572e-4
-0.072, 7.582e-4
-0.071, 7.592e-4
-0.070, 7.601e-4
-0.069, 7.611e-4
-0.068, 7.620e-4
-0.067, 7.629e-4
-0.066, 7.637e-4
-0.065, 7.646e-4
-0.064, 7.654e-4
-0.063, 7.662e-4
-0.062, 7.669e-4
-0.061, 7.676e-4
-0.060, 7.683e-4
-0.059, 7.689e-4
-0.058, 7.696e-4
-0.057, 7.702e-4
-0.056, 7.708e-4
-0.055, 7.713e-4
-0.054, 7.718e-4
-0.053, 7.723e-4
-0.052, 7.727e-4
-0.051, 7.731e-4
-0.050, 7.735e-4
-0.049, 7.738e-4
-0.048, 7.741e-4
-0.047, 7.743e-4
-0.046, 7.745e-4
-0.045, 7.747e-4
-0.044, 7.748e-4
-0.043, 7.749e-4
-0.042, 7.750e-4
-0.041, 7.750e-4
-0.040, 7.749e-4
-0.039, 7.749e-4
-0.038, 7.747e-4
-0.037, 7.746e-4
-0.036, 7.743e-4
-0.035, 7.741e-4
-0.034, 7.738e-4
-0.033, 7.734e-4
-0.032, 7.730e-4
-0.031, 7.726e-4
-0.030, 7.721e-4
-0.029, 7.715e-4
-0.028, 7.709e-4
-0.027, 7.703e-4
-0.026, 7.696e-4
-0.025, 7.689e-4
